sasdate,RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,NAPMPI,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,NAPMEI,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,NAPM,NAPMNOI,NAPMSDI,NAPMII,ACOGNO,AMDMNOx,ANDENOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,AMBSL,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,TWEXMMTH,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,PPIFGS,PPIFCG,PPIITM,PPICRM,OILPRICEx,PPICMM,NAPMPRI,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUUR0000SAD,CUSR0000SAS,CPIULFSL,CUUR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,UMCSENTx,MZMSL,DTCOLNVHFNM,DTCTHFNM,INVEST,VXOCLSx
9/1/2010,12347.5,10043.7,102.438,1050625,359819,95.715,97.116,97.1768,100.3157,94.4274,101.835,88.7883,94.0852,90.147,102.1844,95.7513,107.7114,98.2352,60.2,72.143,69.18,0.004745181,153975,139396,9.5,33.4,2819,3308,8454,2291,6163,452908.5082,130372,17787,673.1,5501,11563,7105,4458,112585,24698,5454.4,14474.4,7683,22247,40.6,3.9,41.4,57.9,594,70,95,296,133,563,68,95,288,112,56.3,53.5,54,56,171871,199805,68233,856089,1401944,1.28,1764.6,8660.3,3967.6,1981.234,1047.863,995343,1186.0517,3643.8719,1659.9851,0.132052973,1122.08,1453.13,1.992727791,21.13979074,0.19,0.25,0.15,0.19,0.26,1.41,2.65,4.53,5.66,0.06,-0.04,0,0.07,1.22,2.46,4.34,5.47,74.9547,1.0002,84.3571,1.5591,1.033,180.1,189.3,183.5,209.7,75.31,215.4,70.5,218.275,119.21,193.316,391.288,174.383,111.174,261.884,217.988,209.133,209.806,101.807,98.229,103.068,101.958,20.35,23.23,18.7,68.2,9606.4,245464.86,666627.91,2414.5468,20.8896
10/1/2010,12383.3,10083.4,102.943,1051984,364465,95.4803,97.0264,97.1778,100.5458,96.3539,101.5944,88.4909,93.6796,90.9892,101.1282,95.8897,103.2663,97.5551,63.5,72.3535,69.74,0.004804354,153635,139119,9.4,34,2655,3345,8613,2387,6227,446524.1827,130629,17801,681.1,5508,11562,7109,4453,112828,24745,5463.5,14500.5,7682,22297,40.6,3.9,41.2,59.5,543,83,94,265,101,558,67,112,266,113,57.7,59.5,52.9,53,175071,194468,67135,860603,1416169,1.27,1778.9,8710.5,3976.8,1998.575,1039.671,991098,1184.8312,3628.4075,1675.4743,0.132590061,1171.58,1529.71,1.919060869,20.1709061,0.19,0.25,0.13,0.18,0.23,1.18,2.54,4.68,5.72,0.06,-0.06,-0.01,0.04,0.99,2.35,4.49,5.53,72.2761,0.9686,81.7285,1.5867,1.0179,181.6,191.6,185.8,216.9,81.9,233.6,71,219.035,118.917,196.845,391.926,175.737,110.966,262.075,218.821,209.467,210.564,102.045,98.013,103.832,102.098,20.43,23.39,18.73,67.7,9668.4,243766.86,644834.45,2439.8933,19.8217
11/1/2010,12421.7,10120.3,103.333,1057303,367024,95.518,96.9085,96.695,99.7841,93.8227,101.3153,88.6117,93.8988,91.4312,100.9482,95.8803,103.3655,97.8394,56,72.442,71.05,0.004711226,154125,139044,9.8,33.9,2912,3321,8696,2370,6326,427659.547,130752,17827,687.5,5506,11585,7125,4460,112925,24730,5469.7,14475.3,7679,22287,40.6,4,41.3,60.5,545,73,109,266,97,560,64,95,280,121,57.6,57.9,59.5,54,179232,196289,62343,868313,1425744,1.27,1835.5,8739.2,3979.8,1991.185,1038.635,991946,1186.8718,3621.6043,1680.9359,0.13239573,1198.89,1570.48,1.8856331,19.30195749,0.19,0.25,0.14,0.18,0.25,1.35,2.76,4.87,5.92,0.06,-0.05,-0.01,0.06,1.16,2.57,4.68,5.73,72.7994,0.9847,82.518,1.5961,1.0129,182.4,192.8,187.3,219.5,84.14,239.6,69.5,219.59,119.027,198.783,392.535,176.497,110.573,262.41,219.397,209.56,211.113,102.211,97.865,104.274,102.225,20.47,23.45,18.76,71.6,9716.5,242037.22,642123.82,2454.3811,19.1184
12/1/2010,12509.3,10207.6,103.447,1058790,369560,96.3941,97.607,97.6183,101.0386,93.5778,102.9708,89.0233,94.9816,92.106,101.9463,96.2733,113.5068,99.4623,62.5,72.8227,71.36,0.004973516,153650,139301,9.3,34.7,2693,3169,8549,2120,6429,418870.8919,130840,17796,685.8,5467,11595,7137,4458,113044,24765,5476.4,14473.7,7683,22266,40.7,4,41.3,58.2,539,58,68,273,140,632,113,98,257,164,57.5,59.8,57,50,185429,193718,58037,869235,1442657,1.27,1842.6,8772.2,3978.8,2009.34,1078.001,1032512,1192.2402,3613.1802,1807.3859,0.14102134,1241.53,1624.25,1.830805538,19.01231519,0.18,0.27,0.14,0.19,0.29,1.93,3.29,5.02,6.1,0.09,-0.04,0.01,0.11,1.75,3.11,4.84,5.92,73.7552,0.9689,83.3376,1.5595,1.0081,183.9,194.9,189.3,229.7,89.04,242.4,72.5,220.472,119.223,202.454,393.514,177.948,110.512,262.733,220.376,209.996,211.983,102.455,97.532,105.369,102.282,20.48,23.44,18.79,74.5,9742.5,277439.99,827673.57,2425.1433,16.3639
1/1/2011,12678.7,10377.5,103.597,1070953,372403,96.3665,97.8039,98.0346,101.3726,95.8062,102.8001,89.7367,94.6924,93.2234,101.1356,96.5224,111.7765,99.2652,63.1,73.0814,69.47,0.004957539,153263,139250,9.1,37.2,2686,3033,8393,2218,6175,429418.6435,130882,17784,686.5,5427,11621,7168,4453,113098,24799,5481.4,14535.7,7680,22258,40.2,4.1,41,60.7,630,93,115,303,119,576,77,101,288,110,59.3,63.7,57,52,189964,204156,64735,879054,1453581,1.25,1858.5,8807.5,3981.9,2057.194,1110.349,1078102,1195.6842,3602.7591,1819.6329,0.139766412,1282.62,1673.24,1.790345803,18.92960009,0.17,0.26,0.15,0.18,0.27,1.99,3.39,5.04,6.09,0.09,-0.02,0.01,0.1,1.82,3.22,4.87,5.92,72.8905,0.9565,82.625,1.5782,0.9939,185.4,196.8,192,237.3,89.42,252.5,81.5,221.187,119.82,204.232,394.072,178.945,110.696,263.159,221.006,211.273,212.699,102.685,97.578,105.994,102.412,20.55,23.51,18.88,74.2,9745.1,276142.34,822949,2424.6749,15.798
2/1/2011,12713.5,10420.3,103.687,1055798,375095,95.8776,97.4966,97.7243,100.9587,97.8852,101.7325,89.7617,93.9924,93.6597,100.2092,96.5456,107.182,99.1087,65.7,73.1518,70.41,0.00509479,153214,139394,9,37.4,2469,3118,8175,2284,5892,404989.3556,131070,17844,689,5451,11654,7195,4459,113226,24873,5493.9,14561.9,7676,22215,40.9,4.2,41.4,61.7,517,52,64,311,90,542,60,89,296,97,59.9,62.7,58.9,50.5,191302,193472,62510,878793,1461505,1.25,1874.1,8849.1,3987.9,2243.633,1263.701,1241768,1199.5636,3569.861,1830.5095,0.139833888,1321.12,1727.32,1.755833434,18.85724761,0.16,0.25,0.13,0.17,0.29,2.26,3.58,5.22,6.15,0.09,-0.03,0.01,0.13,2.1,3.42,5.06,5.99,71.9461,0.95,82.5368,1.6124,0.9876,187.3,199.4,194.7,243.3,89.58,258.8,82,221.898,119.904,205.704,395.518,179.827,111.237,263.701,221.665,212.633,213.375,102.966,97.783,106.587,102.602,20.58,23.49,18.92,77.5,9780.7,275265.05,816382.37,2418.4505,15.5491
3/1/2011,12697.1,10407.3,103.994,1070267,378891,96.6955,97.5585,97.644,101.0009,99.2972,101.4195,89.4254,95.6826,94.6473,101.3749,97.0566,102.3862,101.4284,63,73.5742,74.91,0.005453156,153376,139639,9,39.1,2535,2980,8166,2061,6105,405506.6332,131295,17906,703.2,5477,11675,7214,4461,113389,24903,5512.4,14565.5,7681,22192,40.7,4.2,41.4,61,600,62,81,341,116,583,59,95,309,120,59.2,62.8,60.3,49,198425,210603,70573,888100,1480929,1.24,1890.6,8892.6,3986.9,2428.259,1434.881,1414999,1206.6185,3539.9833,1837.484,0.140017983,1304.49,1710.25,1.796104225,17.9872164,0.14,0.23,0.1,0.16,0.26,2.11,3.41,5.13,6.03,0.09,-0.04,0.02,0.12,1.97,3.27,4.99,5.89,70.7541,0.9185,81.647,1.6159,0.9766,188.6,201.1,197.5,247.5,102.94,256,85,223.046,119.739,209.591,396.29,181.764,111.707,264.114,222.725,215.505,214.527,103.356,97.657,107.77,102.815,20.56,23.46,18.9,67.5,9862.4,275970.06,814946.14,2428.0813,19.7765
4/1/2011,12665.6,10388.8,103.943,1061408,380605,96.2901,97.3639,97.4912,101.045,95.6495,102.3984,88.6319,95.0344,94.015,100.2309,96.4932,105.4679,99.11,59.3,73.1638,78.69,0.005638031,153543,139586,9.1,38.7,2787,2987,8016,2090,5925,419720.5505,131641,17957,719.4,5485,11704,7240,4464,113684,25018,5527.7,14645.6,7685,22184,40.9,4.1,41.3,59.8,554,57,94,280,123,581,58,98,299,126,59.4,64.4,59,54.5,199295,200245,65796,891800,1494996,1.25,1898.2,8955.1,3996.2,2531.751,1527.988,1510146,1214.8406,3520.2087,1847.6584,0.140528784,1331.51,1754.71,1.782437483,17.85765658,0.1,0.22,0.06,0.12,0.25,2.17,3.46,5.16,6.02,0.12,-0.04,0.02,0.15,2.07,3.36,5.06,5.92,69.4934,0.8972,83.1771,1.6379,0.958,190.2,203,200.1,260.3,110.04,260.7,85.5,224.093,120.037,213.032,397.701,183.488,112.242,264.465,223.802,217.475,215.552,103.808,97.964,108.876,103.075,20.6,23.57,18.91,69.8,9968,270240.1,807608.64,2444.2809,15.1848
5/1/2011,12660.5,10389.2,103.884,1056784,380745,96.5438,97.846,97.9411,101.3568,96.8588,102.4831,89.417,95.0259,94.8971,99.4245,96.666,107.7905,99.0248,53.9,73.2916,75.88,0.005476723,153479,139624,9,39.6,2668,2903,8205,2052,6153,425188.0758,131714,18007,729.9,5516,11713,7257,4456,113707,25025,5531.4,14640.9,7701,22129,41,4.1,41.5,57.8,561,58,105,265,133,618,81,99,303,135,53.9,53.1,56.2,48.5,196424,205798,69563,900391,1511332,1.26,1932.9,9005.4,4005.9,2590.419,1589.809,1574664,1229.3376,3508.0356,1853.3061,0.14056064,1338.31,1770.76,1.796046257,17.5281804,0.09,0.18,0.04,0.09,0.19,1.84,3.17,4.96,5.78,0.09,-0.05,0,0.1,1.75,3.08,4.87,5.69,69.589,0.874,81.1257,1.6332,0.968,191.2,204.4,202,253.1,101.33,253.7,76.5,224.806,121.146,214.499,398.721,184.504,112.941,264.86,224.49,218.847,216.246,104.144,98.061,109.564,103.334,20.63,23.55,18.93,74.3,10053.3,270391.11,807095.41,2437.6253,16.275
6/1/2011,12719.8,10458.7,104.076,1068773,383474,96.7612,97.7031,97.7559,101.1435,96.069,102.4095,89.3982,95.6551,95.1413,99.4366,96.7094,107.0485,100.3905,56.2,73.3004,73.66,0.005275749,153346,139384,9.1,39.9,2933,2987,8143,1871,6271,418140.1741,131949,18045,741.7,5528,11727,7275,4452,113904,25084,5540.9,14676.1,7691,22164,40.8,4,41.3,60.8,608,69,124,285,130,636,69,102,327,138,56.2,53.7,56.8,53.5,198270,198954,66676,900877,1519972,1.26,1945.9,9089.5,4043.3,2671.514,1665.828,1652585,1234.003,3500.9563,1859.1367,0.14029738,1287.29,1708.06,1.890793838,16.59454393,0.09,0.17,0.04,0.1,0.18,1.58,3,4.99,5.75,0.08,-0.05,0.01,0.09,1.49,2.91,4.9,5.66,69.5025,0.8401,80.4259,1.6219,0.9766,190.6,203.4,202.3,253.9,96.29,251.8,68,224.806,121.71,212.957,399.416,184.09,113.598,265.284,224.4,218.239,216.22,104.179,98.179,109.369,103.432,20.63,23.58,18.9,71.5,10128.9,269968.25,807581.84,2430.7611,19.2487
7/1/2011,12777.4,10522.8,104.369,1071867,384061,97.1711,98.4836,98.6097,102.0491,98.347,102.9778,90.1067,95.6421,95.4812,99.9115,97.3826,107.4869,101.2242,56.3,73.7658,74.54,0.00541597,153288,139524,9,40.7,2632,2931,8177,1982,6195,412017.3043,132019,18094,752.2,5547,11746,7289,4457,113925,25126,5545.5,14714,7694,22049,40.9,4.1,41.4,55,623,88,92,307,136,621,60,101,329,131,52.9,53.7,51.6,48,200231,208723,70149,906528,1524222,1.26,1997.9,9278,4116.3,2703.575,1696.559,1684163,1244.5801,3498.1053,1883.2377,0.141203996,1325.19,1765.67,1.857846799,16.80830455,0.07,0.17,0.04,0.08,0.19,1.54,3,4.93,5.76,0.1,-0.03,0.01,0.12,1.47,2.93,4.86,5.69,69.0569,0.8214,79.2425,1.6158,0.9553,191.3,204.3,203.3,255.3,97.19,257.8,59,225.395,122.547,213.661,400.539,184.566,113.778,265.962,224.929,218.23,216.784,104.38,98.096,109.706,103.635,20.67,23.62,18.94,63.7,10295.7,271191.65,807543.51,2433.5167,18.7232
8/1/2011,12769.2,10517.9,104.312,1080005,383845,97.7699,98.9635,99.2248,102.4134,98.831,103.3107,91.2322,96.377,95.8677,99.1003,97.6893,109.1642,102.0215,51.9,73.9351,73.44,0.005314807,153760,139942,9,40.5,2650,2989,8247,2199,6048,409105.4813,132126,18120,756.2,5552,11764,7303,4461,114006,25141,5554.1,14714.3,7698,22017,40.8,4.1,41.3,54.5,585,56,87,300,142,647,63,111,331,142,52.8,50.9,52.1,54.5,197000,215179,77986,917517,1532959,1.26,2110.7,9491.4,4197.8,2680.454,1666.555,1654721,1263.5349,3493.1957,1875.9968,0.140430485,1185.31,1586.27,2.100716268,14.77833665,0.1,0.21,0.02,0.06,0.11,1.02,2.3,4.37,5.36,0.11,-0.08,-0.04,0.01,0.92,2.2,4.27,5.26,69.0247,0.78,76.9657,1.6356,0.9817,191.1,203.9,201.8,250.7,86.33,250.3,55.5,226.106,123.551,214.651,401.387,185.262,113.799,266.69,225.571,218.952,217.484,104.618,97.91,110.139,103.879,20.71,23.8,18.91,55.8,10433.2,272591.96,808640.94,2454.0391,36.1286
9/1/2011,12736.2,10491.8,104.579,1073363,387424,97.7762,98.8906,99.0353,101.8528,98.8426,102.6077,91.9031,96.4752,96.3588,100.1225,98.0427,106.2017,102.6396,54.1,74.1241,73.3,0.005255234,154131,140183,9,40.4,2754,2881,8316,2012,6304,415897.0439,132372,18167,765.5,5584,11769,7313,4456,114205,25180,5559.4,14739.2,7693,21983,40.9,4,41.4,54.6,650,59,99,328,164,610,68,109,301,132,52.7,50.6,52.1,52,197608,207654,71186,922052,1528468,1.26,2128.7,9515.3,4199.2,2656.649,1643.454,1631879,1269.826,3490.3001,1884.6144,0.141212987,1173.88,1580.52,2.145023341,14.41859042,0.08,0.22,0.01,0.04,0.1,0.9,1.98,4.09,5.27,0.14,-0.07,-0.04,0.02,0.82,1.9,4.01,5.19,71.154,0.8767,76.7957,1.5771,1.0025,192.7,206.1,202.7,251.4,85.61,239.3,56,226.597,123.244,215.455,402.202,185.808,113.177,267.123,225.974,219.396,217.958,104.787,97.517,110.608,104.045,20.74,23.81,18.93,59.5,10485.9,274041.61,809532.78,2466.7333,37.2978
10/1/2011,12741.5,10492.2,104.873,1085499,390837,98.4296,99.2484,99.6122,101.9635,100.6057,102.3099,93.4498,97.4705,96.8127,100.4858,98.6217,103.2179,100.756,52.3,74.4697,75.11,0.005525232,153961,140368,8.8,38.7,2668,3250,7802,1964,5838,400376.8872,132574,18188,772.3,5588,11780,7330,4450,114386,25207,5576.5,14741.7,7706,21998,41,4.1,41.6,54.9,610,64,104,314,128,671,68,108,360,135,51.4,51.4,51.9,46.5,198817,208098,71116,923556,1539845,1.25,2139.5,9547.5,4210.6,2678.527,1638.918,1627708,1279.9739,3498.9292,1888.2242,0.141338378,1207.22,1625.85,2.120298427,14.67340868,0.07,0.24,0.02,0.05,0.11,1.06,2.15,3.98,5.37,0.17,-0.05,-0.02,0.04,0.99,2.08,3.91,5.3,71.5902,0.8958,76.643,1.5768,1.0198,192.4,205.5,200.8,244.4,86.41,222.4,41,226.75,123.775,214.682,404.068,185.725,112.822,267.52,226.116,218.558,218.044,104.851,97.502,110.474,104.187,20.76,23.75,18.98,60.8,10526.8,274076.96,808631.2,2471.4784,31.9911
11/1/2011,12727,10478.9,104.736,1080201,391922,98.2829,98.6417,98.985,100.7126,98.5202,101.2629,93.823,97.8583,97.1593,99.9925,98.278,100.2992,102.6313,53.8,74.1075,74.89,0.005629981,154128,140826,8.6,40.2,2556,2913,7706,2009,5698,389306.3591,132720,18187,775.1,5593,11770,7331,4439,114533,25233,5588.5,14752.3,7719,21971,41,4.1,41.5,52.8,711,99,93,348,171,706,82,103,357,164,51.5,53.5,51,46.5,201462,216765,76685,934895,1547073,1.26,2175.1,9591.7,4222.3,2623.179,1592.413,1582072,1292.4973,3502.8362,1902.5282,0.142370705,1226.42,1655.19,2.121078695,14.75966491,0.08,0.21,0.01,0.05,0.11,0.91,2.01,3.87,5.14,0.13,-0.07,-0.03,0.03,0.83,1.93,3.79,5.06,72.2256,0.9079,77.5595,1.5806,1.0248,192.8,206.1,200.9,250.8,97.21,219.4,45,227.169,124.762,215.149,405.751,186.239,112.405,267.829,226.567,218.205,218.412,104.999,97.308,110.741,104.356,20.74,23.73,18.95,63.7,10574.1,275083.08,811994.07,2485.0036,31.483
12/1/2011,12828.7,10574.4,104.704,1088893,391719,98.7841,99.0559,99.2191,100.6206,99.4119,100.9251,95.0952,98.4621,98.3538,100.533,98.9782,98.5351,101.3639,58.5,74.5234,75.7,0.005781715,153995,140902,8.5,40.4,2678,2873,7545,1959,5586,376045.2044,132927,18244,781.4,5611,11802,7368,4434,114683,25260,5605.1,14758,7727,21954,41.1,4.1,41.6,54.7,694,61,177,326,130,697,76,111,358,152,52.6,54.7,49.5,45.5,200604,226170,85067,950208,1555262,1.26,2170,9629.8,4238,2603.702,1598.716,1589189,1303.3963,3494.483,1914.1971,0.142082858,1243.32,1677.74,2.125760062,14.86769385,0.07,0.18,0.01,0.05,0.12,0.89,1.98,3.93,5.25,0.11,-0.06,-0.02,0.05,0.82,1.91,3.86,5.18,73.2355,0.9334,77.7967,1.5587,1.0235,192.6,205.7,200.1,244.9,98.57,214.4,47.5,227.223,124.865,213.784,407.23,185.713,112.277,268.463,226.561,217.26,218.411,105.018,97.139,110.431,104.515,20.79,23.78,19,69.9,10626.5,276945.17,816723.75,2492.5803,24.5547
1/1/2012,12881.2,10660.9,105.153,1095416,395431,99.5096,99.5792,99.7478,100.5755,101.8106,100.2704,97.081,99.4254,99.3979,101.6884,99.9623,94.4737,99.5245,54.6,75.1443,77.17,0.006050176,154351,141596,8.3,40.2,2473,2910,7412,1940,5471,378115.9884,133265,18301,788.4,5626,11836,7396,4440,114964,25343,5620.9,14816.1,7735,21945,41.3,4.2,41.8,54.2,723,74,109,407,133,715,78,107,394,136,53.1,56.9,50.4,49.5,201273,226235,86150,962324,1562691,1.25,2205.4,9707.2,4260.2,2647.712,1619.192,1610578,1320.5818,3510.655,1927.3696,0.142062018,1300.58,1749.45,2.055749486,15.37232151,0.08,0.26,0.03,0.07,0.12,0.84,1.97,3.85,5.23,0.18,-0.05,-0.01,0.04,0.76,1.89,3.77,5.15,73.3642,0.9376,76.964,1.5524,1.013,193.2,206.4,200.2,247.8,100.24,223.6,55.5,227.86,125.344,215.55,408.384,186.559,112.399,268.931,227.201,218.378,219.025,105.325,97.21,110.9,104.81,20.78,23.71,19.02,75,10706.1,277522.76,814355.55,2527.3487,19.1781
2/1/2012,12954.9,10738.4,105.596,1098744,400305,99.7389,99.8574,99.862,100.4759,101.4778,100.2271,97.5795,99.5982,100.3229,100.7841,100.2417,94.1615,100.6975,59.3,75.23,76.48,0.00596661,154695,141877,8.3,39.8,2608,2851,7298,2032,5266,366429.4298,133522,18331,795.9,5626,11859,7419,4440,115191,25368,5630.2,14799.8,7743,21941,41.2,4.2,41.8,54.1,704,64,97,408,135,733,92,124,374,143,53.5,56.8,48,49.5,203387,225020,83882,974907,1575043,1.25,2209.8,9742.7,4266.1,2733.288,1659.924,1651991,1343.9061,3539.2641,1935.544,0.141536797,1352.49,1819.28,1.99952187,15.81441526,0.1,0.21,0.09,0.12,0.16,0.83,1.97,3.85,5.14,0.11,-0.01,0.02,0.06,0.73,1.87,3.75,5.04,72.299,0.9118,78.47,1.5804,0.9967,193.7,206.9,200.8,245.8,102.25,230.9,61.5,228.377,125.065,217.87,408.968,187.497,112.78,269.038,227.804,219.58,219.537,105.56,97.122,111.508,104.978,20.83,23.78,19.01,75.3,10744,278361.8,812714.86,2566.9625,16.6353
3/1/2012,12990.8,10768.5,105.46,1097654,402206,99.0887,99.0357,98.9244,98.8052,100.1629,98.4655,98.3257,99.1504,99.3382,99.9613,99.656,88.8961,98.9105,56.5,74.6642,79.5,0.006250983,154768,142050,8.2,39.3,2705,2791,7187,1945,5242,367058.9311,133761,18377,799,5629,11899,7447,4452,115384,25394,5640.3,14807.1,7768,21943,41.1,4.2,41.6,55.4,695,86,112,350,147,797,80,130,397,190,53.6,57.3,48.8,50,204418,222518,79091,981946,1582113,1.25,2227.2,9790.8,4277.4,2684.398,1606.345,1599016,1350.704,3543.1661,1950.8457,0.141933364,1389.24,1864.69,1.968702312,16.03227875,0.13,0.2,0.08,0.14,0.19,1.02,2.17,3.99,5.23,0.07,-0.05,0.01,0.06,0.89,2.04,3.86,5.1,72.9821,0.9131,82.4659,1.5824,0.9938,193.9,207.1,203.1,247.7,106.19,230.7,61,228.894,125.807,218.921,410.145,188.078,112.926,269.535,228.326,221.744,220.023,105.804,96.983,112.124,105.167,20.88,23.9,19.02,76.2,10813.5,280232.73,813331.1,2577.9873,14.6666
4/1/2012,13026.9,10798.9,105.611,1100916,400070,99.928,100.101,99.9374,99.9912,100.9294,99.7555,99.5903,99.7231,100.5706,100.3237,100.3387,96.0416,98.1489,58.2,75.0477,80.16,0.006341271,154557,141916,8.2,39.2,2624,2872,7074,1954,5120,379981.9378,133836,18391,800.9,5626,11915,7461,4454,115445,25411,5652.7,14828.4,7770,21928,41.1,4.2,41.7,56.5,753,78,125,400,150,747,91,115,375,166,54.3,59.4,48.7,48.5,203611,221305,78372,987525,1590145,1.25,2244.2,9844.3,4293.5,2673.895,1586.705,1579840,1368.7789,3540.5218,1966.0944,0.142459253,1386.43,1859.99,1.996013743,15.87419748,0.14,0.2,0.08,0.14,0.18,0.89,2.05,3.96,5.19,0.06,-0.06,0,0.04,0.75,1.91,3.82,5.05,72.851,0.9133,81.2524,1.6,0.9928,193.5,206.5,201.9,240.6,103.33,223.3,61,229.286,126.341,219.135,411.449,188.28,113.306,270.097,228.703,222.552,220.375,105.943,96.808,112.14,105.402,20.92,23.83,19.09,76.4,10872.5,281944.14,816540.55,2595.9921,17.2017
5/1/2012,13039.9,10806.8,105.618,1106032,399694,100.0508,100.4044,100.3562,100.4793,99.9076,100.6229,100.2407,99.6315,99.8081,99.0038,99.8868,104.4049,98.4093,55.8,74.5831,79.43,0.006276571,154859,142204,8.2,39.6,2548,3009,7087,1697,5390,373252.4608,133951,18390,804.1,5606,11929,7472,4457,115561,25458,5663.4,14826.6,7781,21913,41,4.2,41.6,56.8,708,77,109,363,159,807,79,122,429,177,53.4,58,50.6,46,202892,218602,76758,988459,1596939,1.26,2249.9,9874.6,4317.3,2635.119,1558.506,1552319,1379.8234,3539.2795,1980.0011,0.143425336,1341.27,1803.25,2.087325197,15.31266843,0.16,0.2,0.09,0.15,0.19,0.76,1.8,3.8,5.07,0.04,-0.07,-0.01,0.03,0.6,1.64,3.64,4.91,73.9533,0.9383,79.6668,1.5924,1.0097,192.7,205.2,200.6,232.7,94.7,216.4,47.5,228.722,126.676,215.11,413.031,186.803,113.622,270.409,228.028,222.01,219.728,105.868,96.725,111.354,105.562,20.87,23.9,19.03,79.3,10912.7,284298.3,811811.47,2601.2906,20.7474
6/1/2012,13072.2,10834.8,105.517,1099213,395977,99.9691,100.2863,100.3475,100.0794,100.0921,100.0741,101.4678,99.593,100.2472,98.7396,99.9966,102.9542,99.47,52.7,74.5405,81.38,0.006409388,155084,142387,8.2,40.3,2747,2804,7228,1827,5401,380591.6618,134038,18418,802.5,5622,11942,7481,4461,115620,25447,5671.5,14810.6,7782,21928,41,4.1,41.6,56.6,757,80,97,369,211,790,79,122,405,184,50.7,49.7,50.7,44,196807,221630,76669,993558,1602723,1.29,2262,9945.2,4352.3,2644.946,1555.38,1550166,1398.9681,3528.4297,1996.6103,0.144304414,1323.48,1780.11,2.13981322,15.07874762,0.16,0.21,0.09,0.15,0.19,0.71,1.62,3.64,5.02,0.05,-0.07,-0.01,0.03,0.55,1.46,3.48,4.86,75.0544,0.9576,79.3152,1.5556,1.028,192.1,204.3,198.9,224.4,82.41,210.2,37,228.506,126.296,212.048,415.189,185.695,113.803,271.072,227.704,221.336,219.417,105.844,96.493,110.744,105.769,20.91,23.92,19.07,73.2,10984.9,286914.02,814053.31,2604.9064,20.6091
7/1/2012,13041.9,10806,105.841,1104949,398079,100.2736,100.3058,100.4337,100.3868,99.9884,100.4847,100.7195,100.2374,100.485,98.8751,100.0049,105.1527,99.281,51.3,74.4257,82.1,0.006483968,154943,142281,8.2,39.3,2662,2990,6982,1761,5220,371122.8446,134181,18451,800.3,5633,11967,7504,4463,115730,25446,5678.6,14800.2,7780,21911,41.1,4.2,41.7,51.7,740,87,114,350,189,840,88,118,433,201,50,48,49.9,49,199911,227816,84878,1006890,1613777,1.29,2310.6,10020,4385.6,2669.367,1583.771,1579513,1414.4016,3526.245,2005.7713,0.145253121,1359.78,1827.86,2.113822334,15.47860411,0.16,0.24,0.1,0.15,0.19,0.62,1.53,3.4,4.87,0.08,-0.06,-0.01,0.03,0.46,1.37,3.24,4.71,75.2412,0.9783,78.9348,1.5593,1.0142,192.4,204.5,198.1,231.3,87.93,207,39.5,228.475,125.934,211.156,416.924,185.28,113.751,271.389,227.656,220.629,219.314,105.88,96.301,110.586,105.91,20.96,23.99,19.11,72.3,11069.5,289797.81,814532.25,2640.6381,16.765
